rosbagTimestamp,latitude,longitude,label
4252000000,44.9990997969,-80.9994388047,1
4277000000,44.9990997969,-80.9994388017,1
4292000000,44.9990997968,-80.9994387987,1
4313000000,44.9990997968,-80.9994387957,1
4333000000,44.9990997967,-80.9994387927,1
4353000000,44.9990997967,-80.9994387897,1
4372000000,44.9990997966,-80.9994387866,1
4393000000,44.9990997966,-80.9994387836,1
4412000000,44.9990997965,-80.9994387806,1
4434000000,44.9990997965,-80.9994387774,1
4453000000,44.9990997964,-80.9994387744,1
4473000000,44.9990997964,-80.9994387714,1
4493000000,44.9990997964,-80.9994387685,1
4513000000,44.9990997963,-80.9994387655,1
4532000000,44.9990997963,-80.9994387625,1
4553000000,44.9990997962,-80.9994387593,1
4573000000,44.9990997962,-80.9994387565,1
4592000000,44.9990997961,-80.9994387535,1
4612000000,44.9990997961,-80.9994387505,1
4632000000,44.999099796,-80.9994387474,1
4652000000,44.999099796,-80.9994387446,1
4672000000,44.9990997959,-80.9994387414,1
4701000000,44.9990997958,-80.999438737,1
4712000000,44.9990997958,-80.9994387355,1
4733000000,44.9990997958,-80.9994387324,1
4751000000,44.9990997958,-80.9994387293,1
4772000000,44.9990997957,-80.9994387265,1
4795000000,44.9990997956,-80.9994387231,1
4813000000,44.9990997956,-80.9994387203,1
4833000000,44.9990997956,-80.9994387173,1
4853000000,44.9990997955,-80.9994387143,1
4876000000,44.9990997954,-80.9994387108,1
4893000000,44.9990997954,-80.9994387081,1
4913000000,44.9990997953,-80.999438705,1
4935000000,44.9990997953,-80.9994387019,1
4953000000,44.9990997952,-80.999438699,1
4973000000,44.9990997952,-80.9994386962,1
4994000000,44.9990997951,-80.999438693,1
5012000000,44.9990997951,-80.9994386903,1
5033000000,44.999099795,-80.999438687,1
5052000000,44.999099795,-80.9994386841,1
5073000000,44.999099795,-80.9994386811,1
5092000000,44.9990997949,-80.9994386781,1
5112000000,44.9990997949,-80.999438675,1
5132000000,44.9990997948,-80.999438672,1
5160000000,44.9990997947,-80.9994386679,1
5172000000,44.9990997947,-80.999438666,1
5193000000,44.9990997947,-80.999438663,1
5212000000,44.9990997946,-80.99943866,1
5233000000,44.9990997946,-80.9994386569,1
5253000000,44.9990997945,-80.9994386539,1
5273000000,44.9990997945,-80.9994386508,1
5293000000,44.9990997944,-80.9994386479,1
5314000000,44.9990997944,-80.9994386447,1
5335000000,44.9990997943,-80.9994386409,1
5354000000,44.9990997943,-80.9994386354,1
5373000000,44.9990997942,-80.9994386287,1
5392000000,44.9990997942,-80.9994386195,1
5412000000,44.999099794,-80.9994386089,1
5432000000,44.9990997939,-80.9994385952,1
5453000000,44.9990997938,-80.9994385806,1
5472000000,44.9990997937,-80.9994385667,1
5493000000,44.9990997936,-80.9994385513,1
5512000000,44.9990997934,-80.9994385361,1
5533000000,44.9990997932,-80.9994385185,1
5552000000,44.999099793,-80.999438501,1
5577000000,44.9990997928,-80.9994384799,1
5592000000,44.9990997926,-80.9994384646,1
5612000000,44.9990997924,-80.9994384448,1
5635000000,44.9990997922,-80.9994384221,1
5653000000,44.9990997921,-80.9994384017,1
5666000000,44.9990997919,-80.9994383794,1
5708000000,44.9990997915,-80.9994383456,1
5712000000,44.9990997914,-80.9994383335,1
5735000000,44.9990997912,-80.9994383049,1
5756000000,44.999099791,-80.9994382816,1
5772000000,44.9990997908,-80.999438255,1
5794000000,44.9990997905,-80.9994382274,1
5813000000,44.9990997903,-80.9994381974,1
5833000000,44.9990997901,-80.9994381694,1
5857000000,44.9990997897,-80.9994381327,1
5877000000,44.9990997894,-80.9994380994,1
5894000000,44.9990997892,-80.9994380734,1
5913000000,44.999099789,-80.9994380415,1
5932000000,44.9990997887,-80.999438007,1
5952000000,44.9990997884,-80.9994379714,1
5972000000,44.9990997881,-80.9994379347,1
5992000000,44.9990997878,-80.9994378988,1
6001000000,44.1551679829,-81.1768945053,-1
6019000000,44.9990997873,-80.9994378439,1
6034000000,44.9990997871,-80.9994378176,1
6053000000,44.9990997867,-80.9994377761,1
6097000000,44.9990997859,-80.9994376778,1
6098000000,44.9990997859,-80.9994376778,1
6113000000,44.9990997856,-80.9994376434,1
6132000000,44.9990997851,-80.9994375987,1
6153000000,44.9990997847,-80.9994375476,1
6173000000,44.9990997842,-80.9994374972,1
6193000000,44.9990997837,-80.9994374451,1
6217000000,44.999099783,-80.9994373803,1
6240000000,44.9990997823,-80.9994373157,1
6252000000,44.9990997819,-80.999437281,1
6274000000,44.9990997812,-80.9994372127,1
6293000000,44.9990997805,-80.9994371543,1
6313000000,44.9990997798,-80.9994370909,1
6332000000,44.9990997791,-80.9994370321,1
6354000000,44.9990997782,-80.9994369544,1
6373000000,44.9990997773,-80.9994368882,1
6394000000,44.9990997764,-80.9994368163,1
6413000000,44.9990997754,-80.9994367421,1
6432000000,44.9990997744,-80.9994366696,1
6454000000,44.9990997733,-80.9994365909,1
6471000000,44.9990997722,-80.9994365098,1
6493000000,44.999099771,-80.9994364304,1
6512000000,44.9990997697,-80.9994363444,1
6532000000,44.9990997683,-80.9994362514,1
6552000000,44.9990997668,-80.99943616,1
6573000000,44.9990997652,-80.9994360611,1
6592000000,44.9990997636,-80.999435969,1
6619000000,44.9990997619,-80.9994358692,1
6632000000,44.99909976,-80.9994357665,1
6652000000,44.9990997581,-80.9994356662,1
6672000000,44.999099756,-80.9994355521,1
6692000000,44.9990997538,-80.9994354402,1
6713000000,44.9990997514,-80.9994353251,1
6735000000,44.9990997487,-80.9994351948,1
6752000000,44.9990997464,-80.9994350851,1
6773000000,44.9990997436,-80.9994349601,1
6799000000,44.9990997398,-80.9994347924,1
6812000000,44.9990997376,-80.9994346996,1
6833000000,44.9990997344,-80.999434564,1
6854000000,44.9990997307,-80.9994344177,1
6874000000,44.9990997267,-80.9994342601,1
6890000000,44.9990997228,-80.9994341128,1
6912000000,44.9990997194,-80.9994339846,1
6932000000,44.9990997153,-80.9994338379,1
6956000000,44.9990997095,-80.9994336394,1
6973000000,44.9990997052,-80.9994335091,1
6994000000,44.9990996995,-80.999433334,1
7012000000,44.999099694,-80.9994331804,1
7033000000,44.9990996885,-80.9994330055,1
7067000000,44.9990996774,-80.9994326891,1
7072000000,44.9990996753,-80.9994326336,1
7092000000,44.9990996684,-80.9994324456,1
7112000000,44.999099661,-80.9994322531,1
7132000000,44.9990996538,-80.999432056,1
7153000000,44.9990996452,-80.9994318442,1
7172000000,44.9990996373,-80.9994316483,1
7193000000,44.9990996286,-80.9994314374,1
7212000000,44.9990996194,-80.9994312219,1
7233000000,44.9990996096,-80.9994310015,1
7247000000,44.9990995994,-80.9994307649,1
7273000000,44.9990995893,-80.9994305462,1
7295000000,44.9990995771,-80.9994302876,1
7313000000,44.9990995666,-80.9994300715,1
7336000000,44.9990995543,-80.9994298268,1
7359000000,44.9990995417,-80.999429577,1
7373000000,44.9990995287,-80.9994293221,1
7392000000,44.9990995148,-80.9994290623,1
7416000000,44.9990994972,-80.9994287437,1
7435000000,44.999099485,-80.9994285272,1
7453000000,44.9990994691,-80.999428252,1
7476000000,44.9990994492,-80.9994279148,1
7492000000,44.9990994362,-80.9994277002,1
7519000000,44.9990994118,-80.9994273065,1
7532000000,44.9990993985,-80.9994270986,1
7553000000,44.999099379,-80.9994267972,1
7574000000,44.9990993586,-80.9994264904,1
7608000000,44.9990993254,-80.9994260043,1
7612000000,44.9990993165,-80.9994258768,1
7632000000,44.9990992936,-80.9994255542,1
7656000000,44.9990992685,-80.9994252096,1
7672000000,44.9990992436,-80.9994248757,1
7692000000,44.9990992191,-80.9994245533,1
7713000000,44.9990991909,-80.9994241909,1
7733000000,44.9990991629,-80.99942384,1
7753000000,44.9990991338,-80.9994234832,1
7776000000,44.999099099,-80.9994230658,1
7793000000,44.9990990707,-80.9994227337,1
7816000000,44.9990990347,-80.9994223212,1
7835000000,44.9990990059,-80.9994219976,1
7857000000,44.9990989635,-80.9994215333,1
7874000000,44.9990989343,-80.9994212189,1
7896000000,44.9990988907,-80.9994207602,1
7912000000,44.9990988573,-80.999420416,1
7932000000,44.9990988187,-80.999420026,1
7952000000,44.9990987745,-80.9994195884,1
7972000000,44.9990987308,-80.9994191653,1
7995000000,44.9990986879,-80.9994187575,1
8005000000,45.952337594,-80.2071684738,-1
8014000000,44.9990986387,-80.9994183002,1
8035000000,44.9990985827,-80.9994177913,1
8053000000,44.9990985399,-80.9994174097,1
8072000000,44.9990984905,-80.9994169778,1
8093000000,44.999098434,-80.9994164936,1
8113000000,44.9990983782,-80.9994160259,1
8133000000,44.9990983206,-80.9994155517,1
8153000000,44.999098261,-80.999415071,1
8172000000,44.9990981994,-80.9994145838,1
8193000000,44.9990981358,-80.9994140901,1
8213000000,44.99909807,-80.9994135898,1
8232000000,44.9990980021,-80.9994130829,1
8247000000,44.999097932,-80.9994125694,1
8273000000,44.9990978559,-80.9994120231,1
8296000000,44.9990977697,-80.9994114163,1
8312000000,44.9990977078,-80.999410989,1
8347000000,44.9990975712,-80.9994100669,1
8352000000,44.9990975464,-80.9994099022,1
8372000000,44.9990974662,-80.9994093766,1
8392000000,44.9990973748,-80.9994087887,1
8412000000,44.9990972851,-80.9994082219,1
8432000000,44.9990971927,-80.9994076484,1
8452000000,44.9990971024,-80.9994070973,1
8473000000,44.9990969995,-80.9994064812,1
8492000000,44.9990968987,-80.9994058874,1
8513000000,44.9990967896,-80.9994052565,1
8535000000,44.9990966772,-80.9994046182,1
8552000000,44.9990965782,-80.999404065,1
8592000000,44.9990963667,-80.9994029107,1
8592000000,44.9990963491,-80.999402816,1
8612000000,44.9990962298,-80.9994021813,1
8633000000,44.9990961071,-80.9994015398,1
8652000000,44.9990959812,-80.9994008916,1
8672000000,44.9990958584,-80.9994002695,1
8700000000,44.9990956651,-80.9993993083,1
8712000000,44.9990955898,-80.99939894,1
8732000000,44.9990954431,-80.9993982313,1
8752000000,44.9990952996,-80.9993975495,1
8770000000,44.9990951525,-80.9993968609,1
8793000000,44.9990950016,-80.9993961657,1
8812000000,44.9990948468,-80.9993954638,1
8835000000,44.9990946882,-80.9993947552,1
8855000000,44.9990945173,-80.9993940038,1
8874000000,44.9990943504,-80.9993932813,1
8898000000,44.9990941447,-80.9993924052,1
8917000000,44.9990939776,-80.9993917047,1
8932000000,44.9990938339,-80.99939111,1
8953000000,44.9990936505,-80.9993903604,1
8972000000,44.9990934628,-80.999389604,1
8992000000,44.9990932805,-80.999388879,1
9022000000,44.9990930546,-80.9993879932,1
9033000000,44.9990928737,-80.9993872937,1
9053000000,44.9990926686,-80.9993865101,1
9073000000,44.9990924591,-80.9993857197,1
9097000000,44.9990921909,-80.9993847223,1
9113000000,44.9990920266,-80.9993841188,1
9133000000,44.9990917923,-80.9993832674,1
9153000000,44.9990915759,-80.9993824908,1
9172000000,44.9990913436,-80.9993816666,1
9193000000,44.9990911068,-80.9993808357,1
9213000000,44.999090853,-80.9993799559,1
9233000000,44.999090619,-80.9993791535,1
9252000000,44.9990903681,-80.9993783023,1
9278000000,44.9990900478,-80.9993772288,1
9293000000,44.9990898521,-80.9993765797,1
9312000000,44.9990895871,-80.9993757083,1
9333000000,44.9990893173,-80.9993748303,1
9353000000,44.9990890428,-80.9993739456,1
9373000000,44.9990887635,-80.9993730543,1
9392000000,44.9990884794,-80.9993721565,1
9412000000,44.9990882051,-80.9993712974,1
9433000000,44.999087897,-80.999370341,1
9456000000,44.9990875534,-80.9993692852,1
9474000000,44.9990872799,-80.9993684529,1
9493000000,44.9990869715,-80.9993675218,1
9512000000,44.9990866898,-80.9993666781,1
9533000000,44.9990863562,-80.999365687,1
9552000000,44.9990860336,-80.9993647361,1
9582000000,44.9990855575,-80.9993633454,1
9594000000,44.9990853743,-80.9993628141,1
9613000000,44.9990850378,-80.9993618428,1
9636000000,44.9990846454,-80.9993607173,1
9657000000,44.9990843516,-80.9993598796,1
9672000000,44.999084002,-80.9993588875,1
9693000000,44.9990836661,-80.9993579386,1
9712000000,44.9990832906,-80.9993568824,1
9732000000,44.9990829289,-80.9993558691,1
9753000000,44.9990825635,-80.9993548486,1
9780000000,44.9990821016,-80.9993535627,1
9792000000,44.9990818219,-80.9993527857,1
9813000000,44.9990814459,-80.999351743,1
9832000000,44.9990810668,-80.9993506929,1
9856000000,44.9990806845,-80.9993496351,1
9873000000,44.99908028,-80.9993485162,1
9892000000,44.9990799305,-80.9993475495,1
9914000000,44.9990795214,-80.9993464138,1
9935000000,44.99907909,-80.9993452145,1
9955000000,44.9990787152,-80.9993441706,1
9973000000,44.9990783187,-80.9993430637,1
9992000000,44.9990779403,-80.9993420043,1
10002000000,44.8916615283,-81.9754161338,-1
10013000000,44.9990775404,-80.9993408808,1
10033000000,44.999077139,-80.9993397486,1
10052000000,44.9990767564,-80.9993386649,1
10072000000,44.9990763524,-80.9993375155,1
10092000000,44.9990759474,-80.9993363571,1
10117000000,44.9990754803,-80.9993350137,1
10132000000,44.9990751141,-80.9993339538,1
10152000000,44.9990747065,-80.9993327673,1
10173000000,44.9990742984,-80.9993315714,1
10192000000,44.9990738899,-80.999330366,1
10212000000,44.9990734812,-80.9993291509,1
10234000000,44.9990730724,-80.9993279262,1
10252000000,44.9990726839,-80.9993267536,1
10275000000,44.9990722139,-80.9993253223,1
10295000000,44.9990718462,-80.9993241929,1
10312000000,44.9990714381,-80.9993229285,1
10336000000,44.999070949,-80.9993213978,1
10353000000,44.9990706234,-80.9993203691,1
10372000000,44.9990702171,-80.9993190743,1
10393000000,44.9990698118,-80.9993177694,1
10413000000,44.999069408,-80.999316454,1
10433000000,44.9990690058,-80.9993151282,1
10455000000,44.9990685457,-80.9993135905,1
10475000000,44.999068148,-80.9993122419,1
10495000000,44.9990677725,-80.9993109509,1
10519000000,44.9990673021,-80.9993093061,1
10533000000,44.9990670301,-80.9993083391,1
10552000000,44.9990666448,-80.9993069481,1
10572000000,44.9990662823,-80.9993056163,1
10593000000,44.9990658863,-80.999304132,1
10613000000,44.9990655139,-80.9993027063,1
10633000000,44.9990651465,-80.9993012688,1
10653000000,44.9990647846,-80.9992998192,1
10673000000,44.9990644277,-80.9992983579,1
10695000000,44.999064042,-80.9992967363,1
10713000000,44.9990637321,-80.9992953987,1
10736000000,44.9990633938,-80.9992939009,1
10756000000,44.9990630298,-80.999292239,1
10773000000,44.9990627218,-80.9992907921,1
10798000000,44.9990623581,-80.9992890255,1
10818000000,44.9990620345,-80.9992873985,1
10832000000,44.9990618236,-80.9992863064,1
10852000000,44.9990615148,-80.9992846569,1
10872000000,44.9990612292,-80.9992830733,1
10892000000,44.9990609523,-80.9992814781,1
10914000000,44.999060658,-80.9992797089,1
10933000000,44.9990604249,-80.9992782512,1
10953000000,44.9990601749,-80.9992766201,1
10973000000,44.9990599236,-80.9992748942,1
10993000000,44.9990597053,-80.9992733217,1
11012000000,44.9990594962,-80.9992717385,1
11036000000,44.9990592762,-80.9992699765,1
11052000000,44.9990590776,-80.9992682866,1
11077000000,44.9990588538,-80.9992662436,1
11092000000,44.9990586711,-80.9992644428,1
11110000000,44.9990585565,-80.9992632354,1
11133000000,44.999058395,-80.9992614144,1
11153000000,44.9990582534,-80.9992596691,1
11186000000,44.9990580465,-80.9992567662,1
11192000000,44.9990580124,-80.9992562354,1
11213000000,44.9990579024,-80.9992543702,1
11229000000,44.999057802,-80.9992524044,1
11253000000,44.9990577316,-80.9992507869,1
11273000000,44.9990576627,-80.9992488899,1
11293000000,44.999057613,-80.9992471645,1
11313000000,44.9990575737,-80.9992453393,1
11323000000,44.9990575489,-80.9992435971,1
11353000000,44.9990575361,-80.9992416621,1
11373000000,44.9990575386,-80.9992397177,1
11393000000,44.9990575543,-80.9992379503,1
11417000000,44.9990575924,-80.9992357071,1
11432000000,44.9990576292,-80.9992342052,1
11453000000,44.9990576882,-80.9992323207,1
11472000000,44.9990577575,-80.9992305235,1
11493000000,44.9990578495,-80.9992285296,1
11519000000,44.9990579801,-80.9992261458,1
11534000000,44.9990580821,-80.9992245189,1
11558000000,44.9990582372,-80.9992223105,1
11573000000,44.9990583568,-80.9992207695,1
11592000000,44.9990585114,-80.9992189345,1
11613000000,44.9990586982,-80.9992169003,1
11634000000,44.9990588915,-80.9992149572,1
11656000000,44.9990591327,-80.9992127159,1
11672000000,44.9990593007,-80.9992112507,1
11690000000,44.9990595502,-80.9992091946,1
11713000000,44.9990598034,-80.9992072318,1
11745000000,44.9990602543,-80.9992039837,1
11766000000,44.9990605325,-80.9992021085,1
11778000000,44.9990606691,-80.999201219,1
11795000000,44.9990609994,-80.9991991405,1
11812000000,44.9990612957,-80.9991973557,1
11832000000,44.9990616213,-80.9991954687,1
11852000000,44.9990619965,-80.9991933797,1
11872000000,44.9990623688,-80.999191387,1
11893000000,44.9990627556,-80.9991893909,1
11912000000,44.999063136,-80.9991874923,1
11932000000,44.9990635714,-80.9991853909,1
11949000000,44.9990640004,-80.9991833868,1
11973000000,44.9990644427,-80.99918138,1
11992000000,44.9990648985,-80.9991793707,1
12000000000,44.5543579501,-80.8163441323,-1
12013000000,44.9990653676,-80.999177359,1
12035000000,44.9990658497,-80.999175345,1
12053000000,44.9990663695,-80.9991732277,1
12071000000,44.9990668518,-80.99917131,1
12092000000,44.9990673451,-80.9991693903,1
12112000000,44.999067903,-80.9991672662,1
12132000000,44.9990684465,-80.9991652409,1
12152000000,44.9990690013,-80.9991632134,1
12172000000,44.9990695679,-80.9991611839,1
12195000000,44.9990701457,-80.9991591523,1
12212000000,44.9990707043,-80.99915722,1
12232000000,44.9990713331,-80.9991550821,1
12253000000,44.9990719426,-80.9991530437,1
12268000000,44.999072531,-80.9991511049,1
12303000000,44.999073542,-80.9991478349,1
12313000000,44.9990738307,-80.999146914,1
12332000000,44.9990744792,-80.9991448659,1
12358000000,44.9990753357,-80.9991421995,1
12372000000,44.9990758031,-80.9991407618,1
12392000000,44.9990764442,-80.9991388086,1
12406000000,44.9990771273,-80.9991367498,1
12432000000,44.9990778533,-80.999134585,1
12452000000,44.9990785178,-80.9991326234,1
12482000000,44.999079581,-80.9991295203,1
12492000000,44.999079975,-80.9991283808,1
12512000000,44.9990806971,-80.9991263068,1
12534000000,44.9990814993,-80.9991240202,1
12553000000,44.9990821617,-80.9991221462,1
12572000000,44.9990828666,-80.9991201647,1
12593000000,44.9990836525,-80.9991179705,1
12612000000,44.9990844071,-80.9991158766,1
12633000000,44.9990851677,-80.9991137785,1
12652000000,44.999085934,-80.999111676,1
12672000000,44.9990867058,-80.9991095691,1
12693000000,44.999087522,-80.9991073518,1
12713000000,44.9990882653,-80.9991053413,1
12747000000,44.9990896067,-80.9991017324,1
12752000000,44.9990898448,-80.999101094,1
12773000000,44.9990906415,-80.9990989628,1
12792000000,44.9990914427,-80.9990968264,1
12813000000,44.9990922481,-80.9990946846,1
12826000000,44.9990930576,-80.9990925374,1
12852000000,44.999093871,-80.9990903845,1
12874000000,44.9990947701,-80.9990880097,1
12892000000,44.999095509,-80.9990860615,1
12914000000,44.9990964159,-80.9990836737,1
12936000000,44.9990973267,-80.9990812786,1
12952000000,44.9990979916,-80.9990795319,1
12972000000,44.9990988253,-80.999077343,1
13013000000,44.9991001232,-80.9990739373,1
13017000000,44.9991005854,-80.9990727251,1
13039000000,44.9991015963,-80.9990700733,1
13052000000,44.9991021876,-80.999068522,1
13072000000,44.9991030343,-80.9990662999,1
13092000000,44.9991038831,-80.999064071,1
13113000000,44.999104734,-80.999061835,1
13132000000,44.999105544,-80.9990597042,1
13153000000,44.9991064412,-80.9990573415,1
13173000000,44.9991073398,-80.9990549705,1
13205000000,44.9991085408,-80.9990517967,1
13215000000,44.9991090133,-80.9990505457,1
13235000000,44.9991099593,-80.999048037,1
13259000000,44.9991107344,-80.9990459774,1
13272000000,44.9991115533,-80.9990437966,1
13293000000,44.9991125024,-80.9990412624,1
13320000000,44.9991133659,-80.9990389503,1
13333000000,44.99911423,-80.9990366301,1
13353000000,44.9991150512,-80.9990344182,1
13372000000,44.9991159159,-80.9990320819,1
13411000000,44.9991176024,-80.999027502,1
13412000000,44.9991176024,-80.999027502,1
13432000000,44.9991184672,-80.9990251407,1
13468000000,44.9991200662,-80.9990207498,1
13473000000,44.999120239,-80.9990202733,1
13492000000,44.9991211026,-80.9990178857,1
13513000000,44.9991220085,-80.9990153692,1
13533000000,44.9991228706,-80.9990129634,1
13552000000,44.9991236887,-80.9990106696,1
13574000000,44.9991246347,-80.9990080035,1
13593000000,44.9991254079,-80.9990058144,1
13613000000,44.9991262637,-80.9990033747,1
13632000000,44.9991271161,-80.9990009281,1
13652000000,44.9991279687,-80.9989984728,1
13672000000,44.9991287769,-80.9989961331,1
13693000000,44.9991296679,-80.9989935397,1
13712000000,44.9991305147,-80.9989910618,1
13731000000,44.999131317,-80.9989887003,1
13759000000,44.9991324124,-80.9989854565,1
13774000000,44.9991330828,-80.9989834539,1
13793000000,44.9991338739,-80.9989810672,1
13812000000,44.9991346615,-80.9989786716,1
13833000000,44.9991355277,-80.9989760144,1
13852000000,44.9991363492,-80.998973476,1
13873000000,44.9991371687,-80.9989709324,1
13899000000,44.9991380146,-80.9989682459,1
13917000000,44.9991389551,-80.9989651596,1
13934000000,44.9991395314,-80.9989632257,1
13953000000,44.9991402876,-80.9989606439,1
13974000000,44.9991411042,-80.9989578001,1
13992000000,44.9991418235,-80.9989554385,1
14001000000,45.8837384748,-80.9008911183,-1
14013000000,44.9991426361,-80.9989527713,1
14033000000,44.999143428,-80.9989500941,1
14057000000,44.9991444201,-80.9989467571,1
14072000000,44.999144978,-80.9989447419,1
14098000000,44.999145853,-80.9989412167,1
14113000000,44.9991463057,-80.9989393147,1
14135000000,44.9991470601,-80.9989363359,1
14153000000,44.999147865,-80.9989331887,1
14172000000,44.9991483996,-80.998931141,1
14193000000,44.999149146,-80.9989282742,1
14212000000,44.9991498003,-80.9989256622,1
14233000000,44.9991505021,-80.9989227559,1
14253000000,44.999151133,-80.9989201206,1
14273000000,44.9991517778,-80.9989173338,1
14290000000,44.9991524024,-80.9989145336,1
14316000000,44.9991531324,-80.9989111587,1
14336000000,44.999153693,-80.9989084742,1
